player_id,name,long_name,position,nationality,dob,primary_club,overall,potential,value_eur,wage_eur,age,height_cm,weight_kg,international_reputation,pace,shooting,passing,dribbling,defending,physic,nationality_norm,group
211536,M. O'Hara,Mark O'Hara,"CM, CDM",Scotland,1995-12-12,St. Mirren,65,66,825000.0,2000.0,26,188,80,1,72.0,61.0,63.0,67.0,63.0,72.0,Scotland,Group C
213570,S. O'Donnell,Stephen Gerard O'Donnell,RB,Scotland,1992-05-11,Motherwell,65,65,625000.0,2000.0,30,188,86,1,68.0,46.0,57.0,59.0,60.0,70.0,Scotland,Group C
225847,S. Mallan,Stevie Patrick Mallan,"CM, CDM",Scotland,1996-03-25,Salford City,65,66,825000.0,5000.0,26,178,69,1,67.0,64.0,67.0,66.0,59.0,66.0,Scotland,Group C
226438,S. McMann,Scott Cameron McMann,"LB, CB",Scotland,1996-07-09,Dundee United,65,68,875000.0,2000.0,25,183,75,1,67.0,36.0,56.0,61.0,61.0,69.0,Scotland,Group C
226514,D. Harvie,Daniel William Harvie,LWB,Scotland,1998-07-14,Milton Keynes Dons,65,69,950000.0,3000.0,23,181,65,1,74.0,46.0,57.0,61.0,61.0,68.0,Scotland,Group C
227287,J. Lindsay,Jamie William Lindsay,"CM, CDM",Scotland,1995-10-11,Rotherham United,65,66,825000.0,5000.0,26,183,67,1,57.0,60.0,63.0,66.0,63.0,67.0,Scotland,Group C
227951,J. McCart,Jamie Daniel Mccart,CB,Scotland,1997-06-20,Rotherham United,65,70,950000.0,4000.0,25,186,75,1,66.0,30.0,44.0,58.0,64.0,74.0,Scotland,Group C
230919,A. Iacovitti,Alexander Iacovitti,CB,Scotland,1997-09-02,Ross County,65,68,875000.0,2000.0,24,193,68,1,69.0,35.0,51.0,51.0,63.0,75.0,Scotland,Group C
240513,E. Hamilton,Ethan Hamilton,CM,Scotland,1998-10-18,Accrington Stanley,65,71,1100000.0,2000.0,23,187,75,1,62.0,64.0,63.0,65.0,61.0,78.0,Scotland,Group C
241982,E. Watt,Elliot William Watt,CDM,Scotland,2000-03-11,Salford City,65,73,1500000.0,4000.0,22,179,72,1,67.0,53.0,64.0,66.0,59.0,69.0,Scotland,Group C
243807,C. Sibbald,Craig Sibbald,"CM, CDM",Scotland,1995-05-18,Dundee United,65,65,750000.0,2000.0,27,170,70,1,80.0,59.0,62.0,66.0,58.0,60.0,Scotland,Group C
243871,S. High,Scott John High,"CM, RB",Scotland,2001-02-15,Rotherham United,65,74,1600000.0,4000.0,21,177,65,1,71.0,58.0,66.0,65.0,59.0,67.0,Scotland,Group C
243963,K. Magennis,Kyle Magennis,"CM, RM, LM",Scotland,1998-08-26,Hibernian,65,70,1100000.0,2000.0,23,181,73,1,72.0,65.0,65.0,65.0,58.0,74.0,Scotland,Group C
245174,B. Anderson,Bruce Anderson,ST,Scotland,1998-09-23,Livingston,65,70,1100000.0,2000.0,23,177,77,1,72.0,66.0,51.0,64.0,19.0,61.0,Scotland,Group C
253970,C. Barron,Connor Barron,"CM, CDM",Scotland,2002-08-29,Aberdeen,65,78,1700000.0,1000.0,19,175,66,1,69.0,57.0,64.0,62.0,60.0,69.0,Scotland,Group C
262981,L. Fiorini,Lewis Fiorini,CM,Scotland,2002-05-17,Blackpool,65,77,1700000.0,17000.0,20,178,68,1,68.0,59.0,61.0,68.0,54.0,57.0,Scotland,Group C
175316,L. Stevenson,Lewis Stevenson,"LB, CB",Scotland,1988-01-05,Hibernian,64,64,210000.0,2000.0,34,170,67,1,71.0,42.0,58.0,61.0,61.0,71.0,Scotland,Group C
189217,P. Pawlett,Peter Ian Pawlett,"RW, CM",Scotland,1991-02-03,Dundee United,64,64,475000.0,2000.0,31,178,68,1,75.0,61.0,62.0,66.0,55.0,67.0,Scotland,Group C
193627,N. Clark,Nicholas Alexander McCormack Clark,"ST, CAM",Scotland,1991-06-03,St. Johnstone,64,64,500000.0,2000.0,31,178,66,1,68.0,65.0,59.0,64.0,34.0,59.0,Scotland,Group C
200898,A. Crawford,Alistair Crawford,CM,Scotland,1991-07-30,St. Johnstone,64,64,550000.0,2000.0,30,179,64,1,68.0,63.0,64.0,66.0,54.0,60.0,Scotland,Group C
203043,M. O'Halloran,Michael Francis O'Halloran,"RW, ST",Scotland,1991-01-06,St. Johnstone,64,64,475000.0,2000.0,31,181,79,1,89.0,57.0,57.0,64.0,48.0,66.0,Scotland,Group C
204275,L. Polworth,Liam Polworth,CM,Scotland,1994-10-12,Kilmarnock,64,64,625000.0,2000.0,27,179,70,1,66.0,60.0,67.0,66.0,57.0,61.0,Scotland,Group C
204322,R. McKenzie,Rory McKenzie,"LM, CAM, CM",Scotland,1993-10-07,Kilmarnock,64,64,600000.0,2000.0,28,175,75,1,79.0,57.0,59.0,66.0,50.0,64.0,Scotland,Group C
204853,J. White,Jordan Neil White,ST,Scotland,1992-02-04,Ross County,64,64,575000.0,2000.0,30,193,77,1,50.0,65.0,49.0,58.0,27.0,73.0,Scotland,Group C
205232,D. McGeouch,Dylan McGeouch,"CM, CDM",Scotland,1993-01-15,Forest Green Rovers,64,64,575000.0,3000.0,29,178,69,1,59.0,53.0,63.0,68.0,59.0,67.0,Scotland,Group C
210724,C. Paterson,Callum Thomas Owen Paterson,ST,Scotland,1994-10-13,Sheffield Wednesday,64,64,625000.0,4000.0,27,187,76,1,63.0,63.0,57.0,60.0,55.0,81.0,Scotland,Group C
219684,S. Nicholson,Sam Alastair Nicholson,"LM, RM",Scotland,1995-01-20,Colorado Rapids,64,64,625000.0,2000.0,27,175,71,1,83.0,57.0,57.0,65.0,44.0,58.0,Scotland,Group C
222979,L. Smith,Liam Smith,"CB, RB",Scotland,1996-04-10,Dundee United,64,64,550000.0,2000.0,26,173,68,1,70.0,46.0,58.0,62.0,64.0,71.0,Scotland,Group C
223727,C. MacGillivray,Craig MacGillivray,GK,Scotland,1993-01-12,Charlton Athletic,64,65,450000.0,2000.0,29,188,78,1,,,,,,,Scotland,Group C
223871,D. Armstrong,Daniel Armstrong,"RM, RW, RWB",Scotland,1997-10-11,Kilmarnock,64,67,800000.0,2000.0,24,175,64,1,80.0,61.0,59.0,65.0,48.0,43.0,Scotland,Group C
225279,C. McGrandles,Conor McGrandles,"CM, CDM",Scotland,1995-09-24,Charlton Athletic,64,64,625000.0,3000.0,26,185,64,1,66.0,57.0,62.0,63.0,60.0,77.0,Scotland,Group C
227947,R. Hendry,Regan Hendry,CM,Scotland,1998-01-21,Forest Green Rovers,64,68,825000.0,2000.0,24,176,73,1,71.0,58.0,63.0,66.0,58.0,63.0,Scotland,Group C
232212,J. Penrice,James Penrice,LB,Scotland,1998-12-22,Livingston,64,69,825000.0,2000.0,23,177,73,1,76.0,50.0,59.0,63.0,58.0,63.0,Scotland,Group C
235064,C. MacDonald,Calum Ross MacDonald,"LWB, LB",Scotland,1997-12-18,Stockport County,64,65,675000.0,3000.0,24,180,65,1,73.0,34.0,54.0,58.0,59.0,65.0,Scotland,Group C
243841,S. Pittman,Scott Pittman,"CM, RW, CF",Scotland,1992-07-09,Livingston,64,64,575000.0,2000.0,29,176,72,1,73.0,64.0,59.0,64.0,56.0,69.0,Scotland,Group C
244202,R. Lamie,Ricki Lamie,"CB, LB",Scotland,1993-06-20,Motherwell,64,64,500000.0,2000.0,29,189,91,1,54.0,30.0,50.0,57.0,63.0,73.0,Scotland,Group C
246121,S. Kelly,Stephen Kelly,"CM, CDM, LW",Scotland,2000-04-13,Livingston,64,73,1300000.0,2000.0,22,174,68,1,70.0,60.0,63.0,67.0,58.0,62.0,Scotland,Group C
252379,J. Burroughs,Jack Stephen Burroughs,"LWB, RWB",Scotland,2001-03-21,Coventry City,64,77,1400000.0,4000.0,21,188,80,1,76.0,52.0,59.0,62.0,60.0,70.0,Scotland,Group C
252897,C. Ramsay,Calvin William Ramsay,"RB, RWB",Scotland,2003-07-31,Liverpool,64,81,1400000.0,5000.0,18,177,68,1,78.0,43.0,60.0,66.0,56.0,66.0,Scotland,Group C
257717,L. Neilson,Lewis Neilson,"CB, RB",Scotland,2003-05-15,Hearts,64,80,1400000.0,950.0,19,184,73,1,66.0,27.0,48.0,55.0,63.0,67.0,Scotland,Group C
261283,T. Conway,Tommy Conway,ST,Scotland,2002-08-06,Bristol City,64,80,1500000.0,5000.0,19,178,68,1,83.0,62.0,46.0,64.0,20.0,53.0,Scotland,Group C
185226,K. Watson,Keith Watson,"CB, RB",Scotland,1989-11-14,Ross County,63,63,300000.0,2000.0,32,184,78,1,43.0,48.0,57.0,56.0,63.0,67.0,Scotland,Group C
190122,P. Coutts,Paul Alexander Coutts,CDM,Scotland,1988-07-22,Bristol Rovers,63,63,240000.0,2000.0,33,183,75,1,45.0,54.0,59.0,60.0,61.0,69.0,Scotland,Group C
192439,M. Davidson,Murray Davidson,"CM, CDM",Scotland,1988-03-07,St. Johnstone,63,63,220000.0,2000.0,34,183,69,1,48.0,58.0,59.0,63.0,64.0,80.0,Scotland,Group C
223265,M. Devlin,Michael James Devlin,CB,Scotland,1993-10-03,Fleetwood Town,63,63,425000.0,2000.0,28,188,79,1,34.0,28.0,35.0,41.0,63.0,67.0,Scotland,Group C
227961,J. Robson,Jamie Robson,"LB, LWB",Scotland,1997-12-19,Forest Green Rovers,63,66,600000.0,2000.0,24,173,68,1,80.0,32.0,54.0,63.0,57.0,61.0,Scotland,Group C
228928,S. Lavelle,Samuel Mark Lavelle,CB,Scotland,1996-10-03,Charlton Athletic,63,66,575000.0,2000.0,25,188,76,1,53.0,29.0,41.0,46.0,63.0,76.0,Scotland,Group C
230839,Z. Jules,Zak Kennedy Jules,CB,Scotland,1997-02-07,Milton Keynes Dons,63,67,600000.0,2000.0,25,190,72,1,72.0,37.0,54.0,56.0,62.0,74.0,Scotland,Group C
231270,C. Waters,Calum Waters,"LB, LWB",Scotland,1996-03-10,Kilmarnock,63,64,525000.0,2000.0,26,173,72,1,71.0,28.0,53.0,60.0,57.0,62.0,Scotland,Group C
233727,C. McLennan,Connor McLennan,"RW, RM, RWB",Scotland,1999-10-05,St. Johnstone,63,68,750000.0,2000.0,22,182,69,1,81.0,59.0,58.0,63.0,46.0,62.0,Scotland,Group C
234227,L. Burt,Liam Burt,LM,Scotland,1999-02-01,Shamrock Rovers,63,68,725000.0,800.0,23,173,70,1,75.0,57.0,56.0,66.0,36.0,48.0,Scotland,Group C
234228,R. McCrorie,Robby McCrorie,GK,Scotland,1998-03-18,Rangers,63,69,625000.0,6000.0,24,189,80,1,,,,,,,Scotland,Group C
237860,K. McAllister,Kyle McAllister,LWB,Scotland,1999-01-21,Forest Green Rovers,63,68,675000.0,2000.0,23,175,75,1,84.0,58.0,60.0,65.0,51.0,62.0,Scotland,Group C
238846,T. Archibald,Theodore Valentine Archibald,RM,Scotland,1998-03-05,Leyton Orient,63,66,650000.0,3000.0,24,180,75,1,78.0,60.0,58.0,63.0,54.0,64.0,Scotland,Group C
240599,C. Hendry,Callum David Hendry,ST,Scotland,1997-12-08,Salford City,63,68,725000.0,4000.0,24,178,70,1,69.0,62.0,53.0,64.0,31.0,72.0,Scotland,Group C
240807,O. Shaw,Oliver Shaw,ST,Scotland,1998-03-12,Kilmarnock,63,67,700000.0,2000.0,24,188,72,1,69.0,61.0,46.0,62.0,21.0,57.0,Scotland,Group C
243643,E. Henderson,Ewan Henderson,"CAM, CM",Scotland,2000-03-27,Hibernian,63,71,1100000.0,2000.0,22,186,68,1,64.0,59.0,64.0,63.0,49.0,53.0,Scotland,Group C
251093,J. Longridge,Jackson Longridge,LB,Scotland,1995-04-12,Livingston,63,63,475000.0,2000.0,27,183,68,1,60.0,33.0,52.0,59.0,60.0,67.0,Scotland,Group C
251275,K. Joseph,Kyle Joseph,ST,Scotland,2001-09-10,Oxford United,63,75,1200000.0,5000.0,20,185,73,1,75.0,62.0,46.0,63.0,23.0,56.0,Scotland,Group C
257237,R. Doohan,Ross Doohan,GK,Scotland,1998-03-29,Forest Green Rovers,63,67,550000.0,1000.0,24,186,75,1,,,,,,,Scotland,Group C
258523,J. MacKenzie,Jack MacKenzie,"LB, LWB, CB",Scotland,2000-07-04,Aberdeen,63,72,1000000.0,1000.0,21,191,65,1,70.0,26.0,54.0,58.0,60.0,65.0,Scotland,Group C
261304,A. Montgomery,Adam Montgomery,"LWB, LB",Scotland,2002-07-18,St. Johnstone,63,73,1000000.0,5000.0,19,173,58,1,75.0,53.0,57.0,67.0,55.0,61.0,Scotland,Group C
261512,L. Mayo,Lewis Mayo,"CB, RB",Scotland,2000-03-19,Kilmarnock,63,73,1000000.0,8000.0,22,191,82,1,68.0,36.0,53.0,57.0,62.0,70.0,Scotland,Group C
263853,J. Campbell,Josh Campbell,"CM, CAM",Scotland,2000-05-06,Hibernian,63,68,725000.0,2000.0,22,182,72,1,71.0,58.0,61.0,64.0,60.0,71.0,Scotland,Group C
264139,M. Leonard,Marc Leonard,"CM, CDM",Scotland,2001-12-19,Northampton Town,63,74,1000000.0,3000.0,20,180,76,1,65.0,50.0,59.0,62.0,59.0,61.0,Scotland,Group C
189163,A. MacDonald,Alexander MacDonald,LM,Scotland,1990-04-14,Gillingham,62,62,325000.0,3000.0,32,170,72,1,70.0,58.0,58.0,62.0,56.0,73.0,Scotland,Group C
189833,R. Tait,Richard Neil Peter Tait,"RWB, LB, LWB",Scotland,1989-12-02,St. Mirren,62,62,275000.0,1000.0,32,179,77,1,62.0,37.0,52.0,57.0,57.0,68.0,Scotland,Group C
211537,J. Hamilton,Jack Hamilton,GK,Scotland,1994-03-22,Livingston,62,65,375000.0,1000.0,28,189,75,1,,,,,,,Scotland,Group C
212146,B. King,Billy King,"CAM, LW, RW",Scotland,1994-05-12,St Patrick's,62,62,400000.0,800.0,28,176,68,1,72.0,60.0,59.0,64.0,25.0,56.0,Scotland,Group C
213686,D. Love,Donald Love,"RB, RWB",Scotland,1994-12-02,Morecambe,62,62,375000.0,2000.0,27,178,72,1,69.0,35.0,55.0,60.0,57.0,66.0,Scotland,Group C
220872,G. Kiltie,Greg Kiltie,"CAM, RM, LM",Scotland,1997-01-18,St. Mirren,62,63,475000.0,1000.0,25,173,70,1,67.0,59.0,60.0,65.0,45.0,56.0,Scotland,Group C
234099,J. Aitchison,Jack Aitchison,"ST, CAM, LW",Scotland,2000-03-05,Barnsley,62,69,825000.0,2000.0,22,180,69,1,81.0,61.0,57.0,64.0,25.0,50.0,Scotland,Group C
234915,B. Alston,Blair Alston,"CM, CAM",Scotland,1992-03-23,Kilmarnock,62,62,375000.0,2000.0,30,179,71,1,64.0,58.0,64.0,65.0,50.0,58.0,Scotland,Group C
238765,J. Brandon,Jamie Brandon,RB,Scotland,1998-02-05,Livingston,62,66,525000.0,1000.0,24,176,70,1,79.0,44.0,58.0,64.0,57.0,59.0,Scotland,Group C
238969,R. Laidlaw,Ross Laidlaw,GK,Scotland,1992-07-12,Ross County,62,62,275000.0,1000.0,29,201,85,1,,,,,,,Scotland,Group C
240806,E. Henderson,Euan Henderson,"ST, LW, RW",Scotland,2000-06-26,Hearts,62,70,900000.0,1000.0,22,175,75,1,83.0,61.0,59.0,63.0,30.0,58.0,Scotland,Group C
240808,F. Murray,Fraser Murray,"LM, LWB, RM",Scotland,1999-05-07,Kilmarnock,62,66,575000.0,1000.0,23,175,68,1,70.0,58.0,60.0,60.0,50.0,52.0,Scotland,Group C
243178,B. Maguire,Barry Maguire,"CM, CDM",Scotland,1998-04-27,Motherwell,62,69,800000.0,1000.0,24,189,81,1,70.0,54.0,62.0,61.0,62.0,74.0,Scotland,Group C
243980,K. Freeman,Kieran Ewan Freeman,"RWB, RB",Scotland,2000-03-20,Dundee United,62,67,575000.0,1000.0,22,179,70,1,71.0,37.0,53.0,59.0,58.0,63.0,Scotland,Group C
245553,J. Scott,James Ryan Scott,"ST, LW, RW",Scotland,2000-08-30,Hull City,62,68,650000.0,3000.0,21,190,95,1,68.0,62.0,49.0,63.0,20.0,62.0,Scotland,Group C
251312,J. Armer,Jack Armer,"LWB, LB",Scotland,2001-04-16,Carlisle United,62,69,775000.0,2000.0,21,185,74,1,69.0,33.0,52.0,57.0,56.0,66.0,Scotland,Group C
254158,K. McInroy,Kerr McInroy,"CDM, CM, LWB",Scotland,2000-08-31,Kilmarnock,62,69,750000.0,1000.0,21,180,78,1,53.0,60.0,63.0,57.0,58.0,67.0,Scotland,Group C
258805,H. Ashby,Harrison Ashby,"RB, RWB",Scotland,2001-11-14,West Ham United,62,74,925000.0,7000.0,20,180,75,1,78.0,41.0,51.0,57.0,55.0,62.0,Scotland,Group C
266756,A. Lowry,Alex Lowry,"CAM, LW",Scotland,2003-06-23,Rangers,62,80,1000000.0,5000.0,19,181,72,1,64.0,55.0,62.0,64.0,34.0,57.0,Scotland,Group C
195057,S. Fox,Scott Fox,GK,Scotland,1987-06-28,Motherwell,61,61,35000.0,700.0,35,182,77,1,,,,,,,Scotland,Group C
198373,S. Robinson,Scott Robinson,"ST, CM",Scotland,1992-03-12,Kilmarnock,61,61,325000.0,2000.0,30,168,63,1,66.0,59.0,58.0,64.0,50.0,68.0,Scotland,Group C
202526,S. May,Stevie May,ST,Scotland,1992-11-03,St. Johnstone,61,61,325000.0,2000.0,29,178,67,1,66.0,61.0,58.0,62.0,26.0,66.0,Scotland,Group C
212392,R. Stewart,Ross Mark Stewart,GK,Scotland,1995-04-16,Hearts,61,63,300000.0,1000.0,27,188,71,1,,,,,,,Scotland,Group C
219925,D. McDaid,Declan McDaid,LM,Scotland,1995-11-22,Bohemians,61,61,350000.0,700.0,26,178,73,1,74.0,53.0,56.0,62.0,42.0,59.0,Scotland,Group C
226429,A. Coote,Alistair Coote,CAM,Scotland,1998-06-11,Bohemians,61,64,450000.0,600.0,24,170,65,1,74.0,60.0,57.0,64.0,39.0,46.0,Scotland,Group C
234820,H. St Clair,Harvey William St Clair,"LW, CAM",Scotland,1998-10-13,Venezia,61,67,525000.0,900.0,23,175,65,1,68.0,56.0,61.0,61.0,31.0,38.0,Scotland,Group C
238758,D. Campbell,Dean Graeme Campbell,"CM, CDM",Scotland,2001-03-19,Stevenage,61,71,725000.0,1000.0,21,182,71,1,69.0,54.0,61.0,64.0,54.0,51.0,Scotland,Group C
238995,I. Cameron,Innes Cameron,ST,Scotland,2000-08-22,Kilmarnock,61,67,525000.0,1000.0,21,190,75,1,60.0,60.0,55.0,58.0,47.0,73.0,Scotland,Group C
242353,T. Gallacher,Tony Gallacher,LWB,Scotland,1999-07-23,St. Johnstone,61,68,625000.0,1000.0,22,177,71,1,70.0,35.0,50.0,59.0,56.0,63.0,Scotland,Group C
242809,C. Shields,Connor Shields,"ST, LM, RM",Scotland,1997-07-29,Motherwell,61,65,475000.0,1000.0,24,179,80,1,76.0,58.0,56.0,63.0,38.0,63.0,Scotland,Group C
244563,C. MacPherson,Cameron MacPherson,CM,Scotland,1998-12-29,St. Johnstone,61,66,500000.0,1000.0,23,173,71,1,70.0,57.0,61.0,62.0,58.0,69.0,Scotland,Group C
246154,L. McCarron,Liam McCarron,"LWB, LB, RW",Scotland,2001-03-07,Port Vale,61,72,700000.0,3000.0,21,176,61,1,82.0,52.0,53.0,60.0,51.0,49.0,Scotland,Group C
248570,C. Smith,Connor Smith,"CAM, CM",Scotland,2002-02-01,Hearts,61,77,850000.0,1000.0,20,176,65,1,65.0,56.0,62.0,62.0,38.0,44.0,Scotland,Group C
251314,S. McKinstry,Stuart McKinstry,"LM, RM, CAM",Scotland,2002-09-18,Motherwell,61,77,850000.0,4000.0,19,179,68,1,71.0,51.0,56.0,62.0,38.0,50.0,Scotland,Group C
253429,T. Clayton,Thomas Clayton,CB,Scotland,2000-09-16,Swindon Town,61,67,475000.0,2000.0,21,183,73,1,61.0,32.0,42.0,52.0,61.0,64.0,Scotland,Group C
255312,S. Banks,Scott Brian Banks,RM,Scotland,2001-09-26,Bradford City,61,73,800000.0,6000.0,20,183,74,1,74.0,57.0,57.0,61.0,32.0,49.0,Scotland,Group C
256700,L. Chalmers,Logan Chalmers,"RW, LW",Scotland,2000-03-24,Dundee United,61,69,725000.0,1000.0,22,175,68,1,77.0,55.0,56.0,63.0,20.0,51.0,Scotland,Group C
256711,L. Appéré,Louis George Appéré,ST,Scotland,1999-03-26,Northampton Town,61,64,450000.0,3000.0,23,185,71,1,73.0,60.0,58.0,62.0,39.0,67.0,Scotland,Group C
258047,J. Henderson,Jay Henderson,RM,Scotland,2002-05-07,St. Mirren,61,75,800000.0,1000.0,20,168,71,1,82.0,51.0,56.0,62.0,53.0,53.0,Scotland,Group C
259458,S. Bradley,Steven Bradley,"RM, LM",Scotland,2002-03-17,Livingston,61,68,650000.0,1000.0,20,187,74,1,71.0,58.0,54.0,62.0,26.0,55.0,Scotland,Group C
266815,B. Doak,Ben Doak,RW,Scotland,2005-11-11,Liverpool,61,84,1000000.0,3000.0,16,176,64,1,80.0,51.0,50.0,67.0,27.0,46.0,Scotland,Group C
186126,R. Flynn,Ryan Flynn,CM,Scotland,1988-09-04,St. Mirren,60,60,150000.0,1000.0,33,175,60,1,55.0,55.0,62.0,63.0,57.0,55.0,Scotland,Group C
204282,C. Kane,Christopher Kane,ST,Scotland,1994-09-05,St. Johnstone,60,60,275000.0,1000.0,27,181,76,1,69.0,57.0,47.0,57.0,40.0,79.0,Scotland,Group C
205315,E. Murray,Euan Murray,CB,Scotland,1994-01-20,Hartlepool United,60,60,210000.0,2000.0,28,190,79,1,53.0,41.0,46.0,46.0,58.0,72.0,Scotland,Group C
211144,C. McFadzean,Callum Jeffrey McFadzean,LWB,Scotland,1994-01-16,Wrexham,60,60,220000.0,500.0,28,181,75,1,70.0,51.0,55.0,58.0,56.0,58.0,Scotland,Group C
223969,J. Jones,James Charles Jones,CM,Scotland,1996-02-13,Wrexham,60,61,300000.0,500.0,26,175,68,1,67.0,56.0,59.0,61.0,53.0,63.0,Scotland,Group C
227963,R. Tumilty,Reghan Tumilty,"RWB, RB",Scotland,1997-02-26,Hartlepool United,60,62,275000.0,2000.0,25,178,70,1,75.0,48.0,55.0,56.0,56.0,55.0,Scotland,Group C
233950,M. Smith,Matthew Smith,"ST, LW",Scotland,1997-03-13,Shelbourne,60,62,325000.0,500.0,25,180,76,1,72.0,59.0,53.0,62.0,35.0,67.0,Scotland,Group C
236941,J. Hastie,Jake Hastie,"RW, LW",Scotland,1999-03-18,Hartlepool United,60,66,400000.0,2000.0,23,181,75,1,75.0,56.0,56.0,62.0,29.0,52.0,Scotland,Group C
243279,L. Gordon,Lewis Gordon,LB,Scotland,2001-02-12,Bristol Rovers,60,69,525000.0,1000.0,21,170,64,1,80.0,42.0,53.0,58.0,55.0,50.0,Scotland,Group C
256419,L. King,Leon Thomson King,CB,Scotland,2004-01-14,Rangers,60,80,650000.0,2000.0,18,185,75,1,64.0,27.0,45.0,53.0,60.0,65.0,Scotland,Group C
257104,K. Bowie,Kieron Bowie,"ST, RM",Scotland,2002-09-21,Northampton Town,60,77,650000.0,5000.0,19,187,84,1,68.0,58.0,51.0,59.0,32.0,65.0,Scotland,Group C
257790,J. Reid,Josh Reid,"LWB, LB",Scotland,2002-05-03,Coventry City,60,73,575000.0,2000.0,20,178,71,1,72.0,36.0,49.0,57.0,57.0,65.0,Scotland,Group C
259147,R. Graham,Ross Graham,CB,Scotland,2001-02-23,Dundee United,60,71,525000.0,900.0,21,187,70,1,53.0,31.0,42.0,48.0,63.0,56.0,Scotland,Group C
260728,A. Pressley,Aaron Pressley,ST,Scotland,2001-11-07,Accrington Stanley,60,73,600000.0,6000.0,20,189,75,1,70.0,59.0,44.0,56.0,23.0,66.0,Scotland,Group C
262181,A. Meekison,Archie Meekison,CM,Scotland,2002-05-04,Dundee United,60,77,650000.0,1000.0,20,178,76,1,71.0,54.0,60.0,64.0,48.0,52.0,Scotland,Group C
263739,L. Macari,Lewis Macari,RB,Scotland,2002-02-08,Stoke City,60,70,525000.0,3000.0,20,183,82,1,57.0,34.0,52.0,51.0,59.0,57.0,Scotland,Group C
269100,A. Devine,Adam Devine,RB,Scotland,2003-03-25,Rangers,60,77,600000.0,4000.0,19,184,70,1,66.0,43.0,53.0,57.0,53.0,61.0,Scotland,Group C
270748,J. Maxwell,James Maxwell,LB,Scotland,2001-12-09,Doncaster Rovers,60,69,525000.0,2000.0,20,179,68,1,72.0,29.0,48.0,56.0,56.0,62.0,Scotland,Group C
239799,B. House,Benjamin House,ST,Scotland,1999-07-05,Lincoln City,59,64,350000.0,2000.0,22,180,74,1,63.0,58.0,47.0,57.0,38.0,58.0,Scotland,Group C
258214,D. Cornelius,Dean Cornelius,CM,Scotland,2001-04-11,Motherwell,59,73,550000.0,1000.0,21,176,74,1,65.0,48.0,60.0,61.0,52.0,56.0,Scotland,Group C
259976,J. Stretton,Jack Stretton,ST,Scotland,2001-09-06,Stockport County,59,67,500000.0,2000.0,20,183,74,1,66.0,60.0,41.0,56.0,25.0,56.0,Scotland,Group C
261513,D. Mebude,Dapo Mebude,"CAM, ST",Scotland,2001-07-29,KV Oostende,59,70,500000.0,2000.0,20,174,69,1,82.0,59.0,49.0,63.0,22.0,59.0,Scotland,Group C
272942,R. Wilson,Rory Wilson,ST,Scotland,2006-01-05,Aston Villa,59,85,900000.0,2000.0,16,183,75,1,58.0,64.0,47.0,53.0,23.0,53.0,Scotland,Group C
177971,J. McNulty,James McNulty,CB,Scotland,1985-02-13,Rochdale,58,58,35000.0,1000.0,37,183,77,1,32.0,38.0,48.0,44.0,59.0,58.0,Scotland,Group C
243845,P. Patterson,Phoenix Patterson,"LM, CAM",Scotland,2000-09-01,Fleetwood Town,58,68,450000.0,1000.0,21,178,70,1,77.0,51.0,56.0,59.0,41.0,42.0,Scotland,Group C
258036,M. Johnston,Max Johnston,RB,Scotland,2003-12-26,Motherwell,58,65,375000.0,500.0,18,179,72,1,74.0,27.0,45.0,52.0,54.0,58.0,Scotland,Group C
259389,L. Robinson,Luke Robinson,"LB, LWB",Scotland,2001-11-19,Tranmere Rovers,58,63,275000.0,1000.0,20,176,72,1,74.0,28.0,45.0,48.0,54.0,61.0,Scotland,Group C
263293,F. Pollock,Finlay Pollock,CAM,Scotland,2004-06-27,Hearts,58,77,525000.0,500.0,18,178,68,1,68.0,46.0,55.0,61.0,39.0,50.0,Scotland,Group C
252415,R. McAlear,Reece McAlear,CM,Scotland,2002-02-12,Tranmere Rovers,57,64,325000.0,2000.0,20,185,75,1,62.0,53.0,57.0,58.0,47.0,58.0,Scotland,Group C
261239,K. Ferguson,Kyle Ferguson,CB,Scotland,1999-09-24,Harrogate Town,57,64,300000.0,1000.0,22,195,80,1,53.0,29.0,41.0,46.0,55.0,68.0,Scotland,Group C
227949,J. Kerr,Joshua Kerr,"CB, RB",Scotland,1998-02-24,Bohemians,56,61,200000.0,500.0,24,178,70,1,46.0,31.0,40.0,53.0,58.0,56.0,Scotland,Group C
261638,D. Reid,Dylan Reid,CM,Scotland,2005-03-01,St. Mirren,56,80,450000.0,500.0,17,181,68,1,73.0,45.0,54.0,59.0,50.0,58.0,Scotland,Group C
270405,S. Warnock,Steven Warnock,RM,Scotland,2003-06-12,Kilmarnock,56,69,350000.0,750.0,19,170,63,1,72.0,48.0,51.0,58.0,26.0,45.0,Scotland,Group C
140300,P. Cherrie,Peter Cherrie,GK,Scotland,1983-10-01,Dundalk,55,55,15000.0,500.0,38,188,76,1,,,,,,,Scotland,Group C
244465,J. Hamilton,Jack Hamilton,ST,Scotland,2000-06-30,Hartlepool United,55,66,275000.0,1000.0,22,187,80,1,67.0,54.0,39.0,51.0,20.0,58.0,Scotland,Group C
261644,J. Wills,Jack Wills,GK,Scotland,2002-07-05,St. Johnstone,55,72,300000.0,500.0,19,191,64,1,,,,,,,Scotland,Group C
